ID,bstatus,trans_cf_td,trans_ca_cl,trans_re_ta,trans_ni_ta,trans_td_ta,trans_s_ta,trans_wc_ta,trans_wc_s,trans_c_cl,trans_cl_e,trans_in_s,trans_mve_td
180,1,1.36914807,0.15209944,6.267307887,7.929017903,0.35090911,0.453411397,6.623378922,1.615434525,0.076008289,5.755962586,0.488334636,2.76E-06
181,1,1.369140916,0.147480266,6.247224322,7.923097515,0.354138631,0.569572577,6.617570686,1.615415382,0.050678373,5.734813247,0.476463461,2.04E-05
182,1,1.369139734,0.180320797,6.261194869,7.925033044,0.222601062,0.597282907,6.627810945,1.615427246,0.045607811,5.752101062,0.481622042,6.10E-05
183,1,1.369153798,0.140860712,6.2602437,7.927698098,0.132697303,0.423149756,6.608722732,1.615404602,0.194234251,5.748845172,0.473532426,2.08E-05
184,1,1.369138874,0.246997678,6.25138134,7.914557936,0.429178496,0.247609654,6.642402519,1.615582114,0.069592015,5.761958276,0.502127817,6.34E-06
185,1,1.369117481,0.18311365,6.262980976,7.915789248,0.296902591,0.507611671,6.640099872,1.61545733,0.047480678,5.752339209,0.485186763,7.42E-05
186,1,1.369147296,0.282944318,6.274528749,7.930229057,0.116124634,0.539303676,6.655197011,1.615474967,0.063634021,5.751509934,0.486856868,0.000108548
187,1,1.369110578,0.071150403,6.255678805,7.905417563,0.31015396,0.311279304,6.590574386,1.615339922,0.05851652,5.753988499,0.474544887,0.000177998
188,1,1.369160477,0.199137757,6.268084846,7.926247408,0.332369509,0.475952738,6.635075879,1.615454277,0.051204308,5.752443229,0.48738552,2.13E-05
189,1,1.369108441,0.090124092,6.259928875,7.912572118,0.244933444,0.521229639,6.588314701,1.615370192,0.04893934,5.754881794,0.477094975,7.98E-06
190,1,1.369166918,0.240956063,6.269197879,7.93161688,0.257311097,0.227492001,6.635897052,1.615566993,0.042963669,5.751681743,0.489585535,9.03E-05
191,1,1.369159663,0.214648928,6.268348989,7.933143999,0.216452465,0.57202694,6.64180505,1.61544887,0.064304981,5.752249299,0.483865567,6.18E-05
192,1,1.368401866,0.105583812,6.229304796,7.792417434,0.141037728,0.852123696,6.591008469,1.615390894,0.045683012,5.731289422,0.476029679,0.000355026
193,1,1.369157821,0.08791447,6.271274167,7.930370035,0.228933645,0.69098228,6.596722483,1.615390787,0.060448053,5.752074184,0.474829893,2.92E-05
194,1,1.369142537,0.039910691,5.826875451,7.91252754,0.561817035,0.268840862,6.534492791,1.61507154,0.045323323,5.748349757,0.484542657,0.000107607
195,1,1.36916637,0.220936701,6.257663092,7.893286176,0.261894167,0.571083815,6.64174464,1.615448931,0.072012934,5.752220308,0.478510772,0.000144478
196,1,1.369118141,0.044750414,6.227948883,7.885923433,0.387761085,0.174578455,6.544277282,1.614887689,0.058116677,5.73373802,0.490767691,1.20E-05
197,1,1.369014132,0.15710654,6.249607426,7.905809017,0.140887486,0.33767981,6.624582097,1.615458294,0.091412708,5.753772932,0.484854971,9.86E-05
198,1,1.369134037,0.088643963,6.261168775,7.921226309,0.284621988,0.140383324,6.584051677,1.615149572,0.042905876,5.737664784,0.474827277,1.43E-05
199,1,1.369199847,0.147320006,6.2446534,7.933538435,0.105132111,0.299659483,6.61756755,1.615441873,0.071629388,5.751873153,0.479462584,0.000286049
200,1,1.36907166,0.04605317,6.190946284,7.88040807,0.433083169,0.306115377,6.514976951,1.615054305,0.041913205,5.747990266,0.482475261,0.000306361
201,1,1.368949566,0.173449904,6.241711735,7.910724249,0.076513908,0.355448467,6.63228999,1.615477489,0.097332304,5.752120774,0.486994956,0.004311947
202,1,1.36917791,0.14863477,6.272889713,7.935495835,0.201634784,0.273504853,6.613187565,1.615428097,0.064213597,5.751715708,0.477838057,8.35E-05
203,1,1.369143665,0.148306428,6.25916145,7.925513576,0.267611524,0.266692587,6.614291162,1.615434185,0.108214923,5.748523456,0.476578562,1.44E-05
204,1,1.3691516,0.248535489,6.272335846,7.929136622,0.251191662,0.423517707,6.646536318,1.615492204,0.051155167,5.751996136,0.49207,9.12E-06
205,1,1.368823078,0.192850526,6.153097478,7.827630403,0.219088549,0.244893694,6.631376521,1.615527383,0.097008497,5.752046985,0.493983289,0.00077839
206,1,1.369133586,0.084661111,6.267796354,7.924389455,0.259095972,0.280309241,6.58213371,1.615293841,0.047443607,5.7574717,0.483053875,4.70E-05
207,1,1.369150544,0.153842362,6.261700012,7.929447148,0.409834914,0.294307359,6.617573996,1.615442983,0.056209056,5.738159183,0.480324297,8.40E-06
208,1,1.36914126,0.029136981,6.215379949,7.807184294,0.72084267,0.16964899,6.563259544,1.615028541,0.044449423,5.75029398,0.473899665,5.41E-06
209,1,1.369109539,0.133723097,6.257380478,7.897336947,0.427511964,0.408894812,6.615519717,1.615421439,0.046181527,5.738164411,0.485833002,2.86E-05
210,1,1.369138771,0.097484673,6.262376948,7.917606587,0.392845649,0.13156588,6.602566731,1.615347471,0.072651285,5.752504376,0.474551712,1.71E-05
211,1,1.369195981,0.025982909,6.226430454,7.979607642,0.542467092,0.298486033,6.512369758,1.615031298,0.042873483,5.748492187,0.474034534,6.36E-06
212,1,1.369063332,0.037717129,6.222630029,7.825674185,0.540973475,0.501463914,6.447163525,1.615125026,0.043301914,5.74863029,0.479088013,2.06E-05
213,1,1.36912866,0.146006808,6.26150614,7.924031429,0.240130233,0.385240715,6.624869114,1.615448602,0.038872252,5.814974899,0.490203211,1.11E-05
214,1,1.369153581,0.141895154,6.269250265,7.935863621,0.288741322,0.383198217,6.620064836,1.615435975,0.046165133,5.753860283,0.490169103,2.08E-05
215,1,1.369148481,0.027759094,6.240879339,7.925553542,0.672289314,0.307660791,6.441460101,1.614785497,0.053744085,5.748632855,0.476418189,1.01E-06
216,1,1.368960984,0.113384046,6.192655321,7.830185473,0.325294863,0.109125888,6.601090353,1.615310096,0.047212535,5.749917425,0.577605093,0.000631441
217,1,1.369151806,0.159840701,6.261319866,7.931106943,0.355152869,0.279396324,6.617081722,1.615444118,0.076070992,5.753446824,0.483331227,4.32E-06
218,1,1.369150456,0.236275106,6.263366593,7.921170351,0.199359465,0.292388322,6.641156336,1.615539128,0.058097104,5.752743644,0.474429407,0.000100065
219,1,1.369117449,0.238562274,6.2507393,7.889293781,0.560670048,0.39488034,6.641672716,1.615490329,0.046526063,5.750169649,0.483668327,2.36E-07
220,1,1.369134004,0.150752692,6.266932571,7.926714902,0.175416865,0.35791868,6.617709357,1.615432782,0.050464829,5.752405847,0.473685259,3.52E-05
221,1,1.369067099,0.07791196,6.253094758,7.889184717,0.28710312,0.717969672,6.569045997,1.615367011,0.058829118,5.741365875,0.477703206,4.22E-05
222,1,1.369163596,0.150501081,6.269967024,7.934869121,0.248372903,0.437736796,6.624409147,1.615438792,0.049796689,5.753600362,0.493154579,5.97E-05
223,1,1.369123996,0.119170002,6.238452037,7.90947196,0.327397702,0.428838184,6.605697723,1.61539767,0.096473703,5.74763118,0.476334469,1.06E-05
224,1,1.369133114,0.023804411,6.249497608,7.909317213,0.519331545,0.127824136,6.49586203,1.614034183,0.04221675,5.747547996,0.477036731,7.37E-06
225,1,1.36903002,0.11503633,6.258723043,7.907033575,0.138533,0.424849266,6.604746889,1.615395439,0.092970706,5.755279633,0.474812419,7.26E-05
226,1,1.369141201,0.122460327,6.263455227,7.921802834,0.407287679,0.521573859,6.607734801,1.615401838,0.050606075,5.801459381,0.481352095,1.09E-05
227,1,1.369116772,0.187713322,6.261088975,7.915472178,0.40030659,0.354825724,6.642026084,1.615507451,0.047039199,5.95871769,0.493835833,4.10E-05
228,1,1.36897998,0.086358212,6.261594225,7.828952462,0.347111336,0.625266283,6.578016412,1.615366812,0.052810479,5.771173563,0.480129187,9.78E-05
229,1,1.369139504,0.196207239,6.253600769,7.925842613,0.336990691,0.545746824,6.648557728,1.615463358,0.044812473,5.754106295,0.483067529,3.59E-05
230,1,1.369008402,0.072051908,6.210566576,7.804800922,0.45553495,0.499318713,6.531220701,1.615268176,0.055659585,5.747956789,0.482230653,0.000136923
231,1,1.36898972,0.06903413,6.257758355,7.893454424,0.162178218,0.787235337,6.569228473,1.615373127,0.045628483,5.725492189,0.475714746,0.000141586
232,1,1.368890862,0.126246358,6.164171298,7.823072225,0.268573539,0.126866314,6.610698165,1.615446499,0.048559968,5.754757047,0.509452733,2.83E-05
233,1,1.369095867,0.08505547,6.24941182,7.880575846,0.440616297,0.484345688,6.580765325,1.615352155,0.042954319,5.692743404,0.477344016,2.18E-05
234,1,1.369125622,0.275349002,6.258363891,7.922350065,0.252015767,0.189966324,6.635245654,1.615608034,0.128090799,5.751344867,0.473470966,0.000287979
235,1,1.369130352,0.137767698,6.257487941,7.912608122,0.413931949,0.394706851,6.613804964,1.615418192,0.051174636,5.761954586,0.487077756,1.09E-05
236,1,1.369103996,0.067894075,6.214140814,7.863336069,0.592198288,0.373825337,6.525514908,1.615172949,0.042254243,5.748668767,0.486895226,2.25E-05
237,1,1.369152902,0.730002329,6.265137711,7.932583862,0.416229239,0.307386576,6.690141413,1.615715439,0.082451811,5.751340015,0.491891808,1.35E-05
238,1,1.369180957,0.248791345,6.26973634,7.937140891,0.224784239,0.514318091,6.647935145,1.615469214,0.053640833,5.75189981,0.479801947,0.000194371
239,1,1.368872445,0.101038036,6.251159713,7.891332933,0.116709034,0.761015633,6.586330855,1.615384431,0.05236457,5.740167407,0.479966573,0.000716617
240,1,1.369132334,0.101711818,6.249452777,7.922558577,0.269557423,0.370876763,6.596090781,1.615369588,0.071300404,5.753122551,0.474468492,7.66E-06
241,1,1.369089193,0.039315273,6.21363951,7.83618977,0.595582088,0.466198792,6.439566185,1.615074161,0.04397335,5.749146762,0.478709129,2.49E-06
242,1,1.369122745,0.153480999,6.26795381,7.91984374,0.235549657,0.48728793,6.62316959,1.615430299,0.045612771,5.752989663,0.487237285,3.65E-05
243,1,1.369150172,0.026034007,6.261475715,7.928902022,0.454283453,0.163041468,6.551838394,1.6149065,0.049670446,7.116669151,0.474585345,2.86E-06
244,1,1.369143962,0.199054123,6.259475331,7.924394127,0.486817747,0.334423643,6.625924021,1.615463607,0.152910093,5.749340303,0.485069874,1.33E-05
245,1,1.369154961,0.246649943,6.263493302,7.932752283,0.347494487,0.348350589,6.627545995,1.615464971,0.044539843,5.751596684,0.477145187,4.92E-05
246,1,1.369136711,0.115137742,6.267511362,7.923276049,0.353179876,0.420095236,6.602777856,1.615390738,0.046474776,5.754998004,0.482513528,8.18E-05
247,1,1.369152024,0.101860416,6.258223754,7.931818774,0.465745481,0.303163264,6.601643093,1.615379994,0.049159282,5.747119373,0.482407432,1.04E-05
248,1,1.369093211,0.14904137,6.259622792,7.913959499,0.204270647,0.670501612,6.624415085,1.615418471,0.047066826,5.753259669,0.482428167,0.000124574
249,1,1.36915035,0.209061074,6.265365341,7.927164743,0.334577126,0.200103718,6.618583581,1.615479776,0.055866476,5.751682149,0.48209509,2.37E-05
250,1,1.369119409,0.223992081,6.24463235,7.906230078,0.422015999,0.489900338,6.647158675,1.615473774,0.045010874,5.747995482,0.479140305,1.05E-05
251,1,1.369155871,0.038400259,6.266306322,7.932268513,0.365404397,0.203722998,6.59732214,1.61533587,0.055224384,5.751658143,0.473382657,1.65E-05
252,1,1.369160583,0.184071233,6.267361862,7.933486094,0.378354387,0.471853569,6.627318301,1.615439998,0.047892914,5.753298889,0.477862639,4.22E-05
253,1,1.369154258,0.143721816,6.266718333,7.934090349,0.422553909,0.536392881,6.619443135,1.615419965,0.042502586,5.757994175,0.482207832,2.50E-05
254,1,1.369147722,0.212946033,6.217798287,7.916935386,0.523341402,0.308567927,6.646414292,1.615548546,0.12383743,5.749593152,0.482424927,1.81E-05
255,1,1.369074552,0.06866423,6.239990072,7.884489337,0.331370096,0.160792345,6.589058606,1.615236369,0.042202074,5.735916299,0.485363127,0.000192051
256,1,1.369186093,0.106419908,6.266137579,7.942665216,0.231277451,0.545673269,6.596216831,1.61538443,0.047316251,5.756461233,0.483208104,0.000482303
257,1,1.369146254,0.164129872,6.26631038,7.933492052,0.280956335,0.236090103,6.623315987,1.615489773,0.048056808,5.753015835,0.489106696,3.65E-05
258,1,1.369166841,0.166411876,6.267176318,7.938317947,0.325335814,0.282601454,6.619617956,1.615454213,0.041958842,5.752462654,0.491492384,7.74E-05
259,1,1.36914281,0.145160854,6.26566713,7.929829614,0.187135909,0.543426273,6.625504509,1.615428734,0.048857502,5.758564686,0.475943276,8.94E-05
260,1,1.369150235,0.05901785,6.244103474,7.932147837,0.402613954,0.530459473,6.54279339,1.615299533,0.045463619,5.739376817,0.474209105,2.31E-05
261,1,1.369002117,0.14033085,6.217661456,7.888483801,0.193564637,0.462124255,6.618379926,1.615423442,0.111632422,5.753053203,0.483710246,0.000306466
262,1,1.369094475,0.081835469,6.236096282,7.898250581,0.323243108,0.303686057,6.585781356,1.615319383,0.042386628,5.774342191,0.474337142,0.000836335
263,1,1.36915551,0.059501281,6.250641147,7.926111674,0.355613303,0.194399753,6.577994532,1.615194548,0.088622198,5.75381698,0.476210138,1.81E-05
264,1,1.369145425,0.150203077,6.260092341,7.925268966,0.253279815,0.350797873,6.619576591,1.615439563,0.041612791,5.741817068,0.485436383,2.34E-06
265,1,1.369153205,0.052042595,6.258366871,7.930962113,0.331408862,0.112197872,6.593646893,1.615204093,0.050599685,5.751712823,0.473864652,0.000156114
266,1,1.369107013,0.118332906,6.262494943,7.920262236,0.160896567,0.248739702,6.606113124,1.615396011,0.054646256,5.751619553,0.483080004,0.00019714
267,1,1.369044718,0.040621996,6.205420831,7.776681738,0.604710857,0.594229955,6.528794028,1.615300493,0.056397441,5.749317067,0.475346235,7.75E-05
268,1,1.369123744,0.153115809,6.25127009,7.92189098,0.278908654,0.233904823,6.621809025,1.61548256,0.041630107,5.753403899,0.501126754,0.000112968
269,1,1.36906351,0.094040222,6.113706288,7.860358643,0.401451697,0.357335111,6.590661101,1.615351456,0.043265645,5.746696158,0.482373392,5.25E-05
270,1,1.369108855,0.076159792,6.164478517,7.904201835,0.305677981,0.459651425,6.556731418,1.615299404,0.055448549,5.750309619,0.480985718,7.36E-05
271,1,1.36914834,0.110211326,6.204954619,7.918548947,0.572246785,0.541482471,6.599628845,1.615389404,0.086696027,5.749629024,0.473126673,6.06E-06
272,1,1.369052011,0.150339005,6.241954809,7.89305717,0.214994859,0.461907638,6.626635345,1.615440047,0.067898026,5.754122327,0.477635195,0.003911058
273,1,1.36915635,0.201670072,6.269143216,7.933351359,0.404951158,0.151325169,6.619081383,1.615520221,0.042177233,5.751887773,0.479503409,2.56E-05
274,1,1.36915191,0.24767419,6.268737352,7.932009179,0.344357208,0.162830348,6.624875728,1.615561476,0.075377762,5.75145785,0.491410981,8.05E-05
275,1,1.368677027,0.18425571,6.225055508,7.861596153,0.112565276,0.286270138,6.641407047,1.615544437,0.095796294,5.752925281,0.491927295,0.00207321
276,1,1.369149754,0.15415483,6.263949615,7.928427402,0.354604259,0.55985738,6.617438601,1.615415658,0.070664298,5.753527268,0.476008801,5.82E-05
277,1,1.369154284,0.059828116,6.265596141,7.931659089,0.28975452,0.41150441,6.572312888,1.615316931,0.043644272,5.753785708,0.478581419,5.02E-06
278,1,1.369120224,0.070121854,6.244178216,7.899717171,0.466843971,0.39356919,6.555902477,1.615268518,0.045447404,5.736661104,0.485559641,2.70E-06
279,1,1.369142919,0.282275787,6.264665655,7.928666989,0.288794457,0.277897439,6.660658699,1.615634948,0.05126791,5.752192567,0.514759796,0.000146868
280,1,1.369157113,0.298867632,6.255825447,7.93712974,0.474187167,0.31117211,6.639060438,1.615519411,0.214900118,5.749326449,0.482405254,9.33E-06
281,1,1.368295521,0.070011631,6.254371766,7.878524683,0.045100377,0.434113155,6.570607673,1.615320058,0.076206182,5.758852936,0.473372222,0.000231945
282,1,1.369148227,0.009832406,6.258618662,7.926358436,0.458028638,0.260350703,6.509570396,1.614938862,0.050007285,5.73186368,0.473137477,2.44E-06
283,1,1.369150099,0.168362834,6.265054956,7.92490263,0.614368859,0.391235529,6.619408717,1.615433132,0.051167677,5.750532248,0.477192015,5.81E-07
284,1,1.369137332,0.042829577,6.262765756,7.924600065,0.328668534,0.102510383,6.590296108,1.615123652,0.06034743,5.752942566,0.474582086,2.34E-05
285,1,1.369155446,0.190614169,6.256497344,7.931982741,0.427248317,0.499104005,6.624363339,1.615431218,0.048201345,5.763747515,0.481760507,1.09E-05
286,1,1.369135058,0.047308167,6.265460108,7.916368856,0.417751624,0.335005368,6.549528779,1.615210718,0.044938308,5.759813029,0.473414552,5.30E-06
287,1,1.368930759,0.159976452,6.261304259,7.905736837,0.110487551,0.375462751,6.629938426,1.615464739,0.061327314,5.756126388,0.488012512,1.66E-05
288,1,1.369125884,0.117260982,6.260210817,7.912133906,0.262797678,0.472447656,6.605210044,1.615397174,0.076168099,5.75424591,0.475776256,2.09E-05
289,1,1.369123191,0.157050855,6.258892246,7.916746705,0.2802277,0.115543939,6.612995215,1.615484993,0.049802853,5.751386295,0.496080241,0.000275901
290,1,1.369111736,0.062183596,6.260602207,7.906220496,0.306221833,0.423912066,6.56558011,1.615305373,0.047407612,5.756541164,0.473428415,3.56E-05
291,1,1.369153281,0.051754629,6.240457824,7.930273295,0.610638794,0.386127608,6.588973553,1.61535248,0.082957977,5.750440129,0.473587946,1.47E-06
292,1,1.369152507,0.166436607,6.261533464,7.921990488,0.200783425,0.375400571,6.624806023,1.615450382,0.073304271,5.751960237,0.478608846,0.000139696
293,1,1.369141686,0.132094182,6.257527321,7.911996529,0.519588602,0.460513757,6.611499343,1.615409695,0.041638764,5.749148043,0.477941549,5.01E-06
294,1,1.360865775,0.226391507,6.013312321,7.726670468,0.019921014,0.285666502,6.62191864,1.615463041,0.098386561,5.750839818,0.481275822,0.002195784
295,1,1.369128047,0.043159178,6.258645074,7.914242913,0.349432236,0.292177714,6.560584578,1.615213131,0.062907277,5.754745631,0.473081952,9.06E-05
296,1,1.369306943,0.168441905,6.237279385,7.950912924,0.124732655,0.193532337,6.618005632,1.615479256,0.100157106,5.747001341,0.47316411,8.92E-06
297,1,1.369121921,0.034601094,6.257754482,7.908520455,0.419398335,0.325721728,6.521486666,1.615106647,0.049286797,5.74348085,0.477135681,6.70E-06
298,1,1.369215544,0.127814645,6.244776129,7.9366382,0.232825702,0.305111044,6.610308376,1.615413158,0.046888036,5.753022482,0.4737541,9.83E-05
299,1,1.368931179,0.048847605,6.237838652,7.877057725,0.160496175,0.5181835,6.583850828,1.615362542,0.07347658,5.752902081,0.47372338,0.000292981
300,1,1.369170346,0.129464598,6.267683115,7.936834937,0.228758533,0.515441772,6.610900479,1.61540713,0.044477637,5.753085558,0.483896056,9.35E-05
301,1,1.369134839,0.28511249,6.259553853,7.914573439,0.490749221,0.335657071,6.636402806,1.615498044,0.049457747,5.749346617,0.483569975,2.34E-05
302,1,1.369142874,0.201802988,6.263695591,7.925830201,0.383575328,0.243280564,6.61711558,1.615453592,0.051344841,5.751604306,0.474781546,4.16E-06
303,1,1.369150975,0.177393795,6.267118928,7.93105955,0.321263079,0.223501918,6.621808677,1.615487817,0.068265291,5.752919623,0.478385283,0.000197224
304,1,1.369150431,0.100277415,6.254839511,7.891397377,0.482581472,0.280461106,6.586313018,1.615311817,0.050894087,5.708588978,0.490451341,2.44E-05
305,1,1.36916103,0.078764615,6.26359937,7.937717155,0.305786216,0.234815445,6.594108778,1.615329593,0.047565803,5.751775043,0.486743863,0.00013888
306,1,1.369156605,0.055516861,6.254264323,7.924162539,0.450416499,0.14050963,6.594133855,1.615259812,0.065932652,5.7405514,0.473040276,4.82E-06
307,1,1.369120004,0.131194522,6.263293619,7.913882385,0.293578384,0.545906171,6.613232993,1.615410021,0.068335956,5.753304825,0.482606985,8.87E-05
